original_timestamp,segment_id,old_probability,new_probability,probability_delta,drift_flag,old_recommended_speed_mph,new_recommended_speed_mph,speed_delta,old_risk_level,old_mode,replay_status,error,payload_json
2026-05-07T19:46:21.756262+00:00,us101_slo_observed,0.0064848740585148335,0.0064848740585148335,0.0,False,65,65,0,LOW,online_backend,ok,,"{""latitude"": 35.2368, ""longitude"": -120.6425, ""speed_mph"": 69.0, ""free_flow_speed_mph"": 69.0, ""speed_ratio"": 1.0, ""temperature_f"": 66.02, ""visibility_miles"": 10.0, ""wind_speed_mph"": 19.56326, ""precipitation"": 0.0, ""is_rain"": 0, ""hour"": 12, ""day_of_week"": 3, ""speed_limit_mph"": 65, ""speed_delta_5min"": 0, ""speed_delta_15min"": 0, ""speed_rolling_mean_15min"": 69.0, ""speed_rolling_std_15min"": 0, ""flow_rolling_mean_15min"": 1300, ""occupancy_rolling_mean_15min"": 5.0, ""is_low_visibility"": 0, ""precipitation_in"": 0.0, ""crash_count_current_window"": 0, ""crash_count_past_1hr"": 0, ""crash_count_past_24hr"": 0, ""crash_count_past_7d"": 0, ""segment_id"": ""us101_slo_observed"", ""station_id"": ""us101_slo_observed"", ""flow_veh_per_interval"": 1300, ""occupancy_pct"": 5.0, ""is_rush_hour"": 0, ""month"": 5, ""is_weekend"": 0}"
2026-05-07T20:49:42.571431+00:00,us101_slo_observed,0.0064848740585148335,0.0064848740585148335,0.0,False,65,65,0,LOW,online_backend,ok,,"{""latitude"": 35.2368, ""longitude"": -120.6425, ""speed_mph"": 69.0, ""free_flow_speed_mph"": 69.0, ""speed_ratio"": 1.0, ""temperature_f"": 66.92, ""visibility_miles"": 10.0, ""wind_speed_mph"": 20.714039999999997, ""precipitation"": 0.0, ""is_rain"": 0, ""hour"": 13, ""day_of_week"": 3, ""speed_limit_mph"": 65, ""speed_delta_5min"": 0, ""speed_delta_15min"": 0, ""speed_rolling_mean_15min"": 69.0, ""speed_rolling_std_15min"": 0, ""flow_rolling_mean_15min"": 1300, ""occupancy_rolling_mean_15min"": 5.0, ""is_low_visibility"": 0, ""precipitation_in"": 0.0, ""crash_count_current_window"": 0, ""crash_count_past_1hr"": 0, ""crash_count_past_24hr"": 0, ""crash_count_past_7d"": 0, ""segment_id"": ""us101_slo_observed"", ""station_id"": ""us101_slo_observed"", ""flow_veh_per_interval"": 1300, ""occupancy_pct"": 5.0, ""is_rush_hour"": 0, ""month"": 5, ""is_weekend"": 0}"
2026-05-07T23:22:30.657381+00:00,us101_slo_observed,0.019874926656484604,0.019874926656484604,0.0,False,65,65,0,LOW,online_backend,ok,,"{""latitude"": 35.2368, ""longitude"": -120.6425, ""speed_mph"": 69.0, ""free_flow_speed_mph"": 69.0, ""speed_ratio"": 1.0, ""temperature_f"": 60.0, ""visibility_miles"": 10.0, ""wind_speed_mph"": 0.0, ""precipitation"": 0.0, ""is_rain"": 0, ""hour"": 16, ""day_of_week"": 3, ""speed_limit_mph"": 65, ""speed_delta_5min"": 0, ""speed_delta_15min"": 0, ""speed_rolling_mean_15min"": 69.0, ""speed_rolling_std_15min"": 0, ""flow_rolling_mean_15min"": 2000, ""occupancy_rolling_mean_15min"": 5.0, ""is_low_visibility"": 0, ""precipitation_in"": 0, ""crash_count_current_window"": 0, ""crash_count_past_1hr"": 0, ""crash_count_past_24hr"": 0, ""crash_count_past_7d"": 0, ""segment_id"": ""us101_slo_observed"", ""station_id"": ""us101_slo_observed"", ""flow_veh_per_interval"": 2000, ""occupancy_pct"": 5.0, ""is_rush_hour"": 1, ""month"": 5, ""is_weekend"": 0}"
2026-05-08T01:22:33.608871+00:00,us101_slo_observed,0.008899254724383354,0.008899254724383354,0.0,False,65,65,0,LOW,online_backend,ok,,"{""latitude"": 35.2368, ""longitude"": -120.6425, ""speed_mph"": 69.0, ""free_flow_speed_mph"": 69.0, ""speed_ratio"": 1.0, ""temperature_f"": 60.980000000000004, ""visibility_miles"": 10.0, ""wind_speed_mph"": 20.714039999999997, ""precipitation"": 0.0, ""is_rain"": 0, ""hour"": 18, ""day_of_week"": 3, ""speed_limit_mph"": 65, ""speed_delta_5min"": 0, ""speed_delta_15min"": 0, ""speed_rolling_mean_15min"": 69.0, ""speed_rolling_std_15min"": 0, ""flow_rolling_mean_15min"": 2000, ""occupancy_rolling_mean_15min"": 5.0, ""is_low_visibility"": 0, ""precipitation_in"": 0.0, ""crash_count_current_window"": 0, ""crash_count_past_1hr"": 0, ""crash_count_past_24hr"": 0, ""crash_count_past_7d"": 0, ""segment_id"": ""us101_slo_observed"", ""station_id"": ""us101_slo_observed"", ""flow_veh_per_interval"": 2000, ""occupancy_pct"": 5.0, ""is_rush_hour"": 1, ""month"": 5, ""is_weekend"": 0}"
